Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variation	Artist	Flavor Text	Image URL	TCGPlayer ID																																							
BtQw8RdQbhwQgpCzMWnR8	tPLBbjkQQmCJRD9f8f7qm	Cinderskin Devotion	1	FAI016	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Athiwut B.																																										
t8Lm7tbddhFPpcwr8CG6D	TBw6LqgGqtfjFjgTc8df8	Rebellious Rush	1	FAI017	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Rio Sabda																																										
BqKdwfBWRw86fdc9NrgMb	w9NMmfttRBHm6fwjHhQbk	Dust Runner Outlaw	1	FAI018	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Nikolay Moskvin																																										
MJf6m7jqFMDgHjMB7mQt7	JWGCCknwHPjTKzpwpnBcJ	Ronin Renegade	1	FAI019	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Phu Thieu																																										
j8ppBrKCKCBrRCKMpWcj6	fGcBKBjTG9KFzbCmwNLhW	Brand with Cinderclaw	1	FAI020	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		BWusagi																																										
jCkKKJHzhhmNhRdDPrg9W	B7JjFkkd8gdhc7CqdWN9G	Trade In	1	FAI021	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Tanapon Wachirakul																																										
cBrmpwFrnMTzQW78bkdqk	8gFjHb6jgWPdwHbQjgRKN	Flex	1	FAI022	gHqcKjPKKmFfjqMqWqDmW	FAI	N	R	S		Todor Hristov																																										
8kDmwndrcK6BcLHfkHfGk	qMMm8Ldtfhn8Lt8LdHwNB	Ronin Renegade	3	FAI023	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Phu Thieu																																										
RQJtKF6wMfzQfPkjdDdPf	JjcbfdJBzNznwtrHkDN98	Dust Runner Outlaw	3	FAI024	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Nikolay Moskvin																																										
LH9CNTg9HkdgrmhJTmW6J	KTF8r6hgr8f89Gn9PpGn6	Lava Vein Loyalty	3	FAI025	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Maerel Hibadita																																										
7kRbT7Fz8rPWmpzKM9z6C	tWNrwHgH8LJbC8ndwkwPz	Cinderskin Devotion	3	FAI026	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Athiwut B.																																										
rcrR7WJfLrBWFP7ww6Mnn	nGQcDzcjQ8gw8HGzwCGnF	Wounding Blow	3	FAI027	gHqcKjPKKmFfjqMqWqDmW	FAI	N	C	S		Sonia Sandoval	Farmhands, villagers, and slaves - easily replaceable wretches that must be taught the joys of obedience.																																									
MwRptKWDcR9GfNGWQchtj	GCRQMpBtqBHWrk68GqnGP	Ira, Crimson Haze		HER000	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Le Vuong		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER000.png																																								
NNth89kMCTRMDnDJPqB7P	wr9wBtTWwRrPrdhCRHCdN	Rhinar, Reckless Rampage		HER001	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER001.png																																								
rT8WQq7HG9KpGH8r8rHwn	NtLDgPBR7HqDqhDzJMHmk	Bravo, Showstopper		HER002	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER002.png																																								
DPHdqfkCjm8rmBHFgzCCz	nM8BHGHd9qLGTPgwtWzkJ	Katsu, the Wanderer		HER003	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Adolfo Navarro		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER003.png																																								
TJjjzLk6FkrT96mh6gPQc	Djhg6DMpCpFHD9rcPNFrN	Dorinthea Ironsong		HER004	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Lius Lasahido		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER004.png																																								
q8CPPffNmdwNHmhNhkWN6	wNRqrHCn6rrKLhrDkqPwp	Rhinar		HER005	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER005.png																																								
QBrKrJMrNCCDttfBQwn7k	tzTbzLkLhDzmW9QMJr9KF	Bravo		HER006	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Adolfo Navarro		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER006.png																																								
fMLdd8gkkdr87BPcRhKWK	QnGJNBGBFw98q9n9NCdRW	Katsu		HER007	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Adolfo Navarro		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER007.png																																								
7nrLLH7wNpDLcJ9fMMnCQ	KGqRPDfRrnPqdj7Cm76fr	Dorinthea		HER008	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Lius Lasahido		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER008.png																																								
Kn7kRjMkrkCnwc6zF68CK	6CcjWGnThrTmTQFQ9zHMN	Dash, Inventor Extraordinaire		HER009	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER009.png																																								
DKCKjJq87PCtfDRcGDWDm	PTFnJCdhWD9cFgMMNPqQj	Azalea, Ace in the Hole		HER010	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER010.png																																								
cdQKHQwLpKQMgBdHNQ6Lg	TKbRWjjBLJThMmLkTFb6q	Viserai, Rune Blood		HER011	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Steve Argyle		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER011.png																																								
r89GKHBzHGtJkttGn8Mqj	kRPqHdCckKBKfRwjbfzNT	Kano, Dracai of Aether		HER012	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER012.png																																								
cNnPKnfNN7DR7QWQPcJNd	kftPnNkrBLJ7rPmFGgQCm	Dash		HER013	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER013.png																																								
dWbKWcFBbW8nhz9WWtRtB	Fc8mPQBjrNq6Fg9LW9RLc	Azalea		HER014	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER014.png																																								
8qrtrp9gkrLHrwfKfzDhd	RHnFkKb8FKdFzp9rdzGjF	Viserai		HER015	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER015.png																																								
7LhqgRKtJKtHBBDhJgzhk	Q9B8TDhTdfDLN8ccnBThK	Kano		HER016	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER016.png																																								
Pwj9BdQCdpCMGLQ7jB9Dg	6CcjWGnThrTmTQFQ9zHMN	Dash, Inventor Extraordinaire		HER017	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER017.png																																								
rjzHTThmBcKJBpR6RTfgR	PTFnJCdhWD9cFgMMNPqQj	Azalea, Ace in the Hole		HER018	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER018.png																																								
mQBL6JqLdWWWtLcrD8LJ7	TKbRWjjBLJThMmLkTFb6q	Viserai, Rune Blood		HER019	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Steve Argyle		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER019.png																																								
dbd9JnBzLprPKQwnRNJBM	kRPqHdCckKBKfRwjbfzNT	Kano, Dracai of Aether		HER020	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER020.png																																								
fhhq6KPgd9PDtKFJzBj6g	wr9wBtTWwRrPrdhCRHCdN	Rhinar, Reckless Rampage		HER021	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER021.png																																								
rTjPt8QGLLb8hwJ8ddjNJ	NtLDgPBR7HqDqhDzJMHmk	Bravo, Showstopper		HER022	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER022.png																																								
6RB9jgd8mLK8GQBfTfLMg	nM8BHGHd9qLGTPgwtWzkJ	Katsu, the Wanderer		HER023	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Adolfo Navarro		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER023.png																																								
Df78RRqm9KHc78WtK9NdB	Djhg6DMpCpFHD9rcPNFrN	Dorinthea Ironsong		HER024	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Lius Lasahido		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER024.png																																								
FhK9rhJdj6TKbhLgdRtd9	NcQMQ79gb9P7CTMfWfBz8	Kayo, Berserker Runt		HER025	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Jessada Sutthi		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER025.png																																								
qcwFbDkG9jfwNhkBfqFkW	HT8r8mg8rHmbWJthCFHfH	Benji, the Piercing Wind		HER026	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER026.png																																								
LkWrmdGmmw8c8GDDbCB8M	kbdzm8R7MHCpWC79RdTGH	Data Doll MKII		HER027	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Tatiana Trubnikova		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER027.png																																								
RJQHgR66BPnpbtrjQdDCh	rgq8FqBMdhn9khbwjDK6Q	Kavdaen, Trader of Skins		HER028	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Nikolay Moskvin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER028.png																																								
FhBNN6wDbMPmrqQgKPprC	wWmP8RJRq7MWk7kBh9q7w	Kassai, Cintari Sellsword		HER029	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER029.png																																								
njDTW9prTMfKTg7bzwC7G	F7rQpTDjHFWPgQhcGg7RT	Prism, Sculptor of Arc Light		HER030	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Livia Prima		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER030.png																																								
q7BTHRk9H6fMnkFPJ7Kj7	QrKGJL7bHCFKbr9N9MNpm	Ser Boltyn, Breaker of Dawn		HER031	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Nikolay Moskvin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER031.png																																								
QdJbfLJmkDMbFBKP7J9WT	KCwnGqDJtnmJfth7fn8Qq	Levia, Shadowborn Abomination		HER032	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER032.png																																								
KGJJRmn7dLw7jn9gzWNQ6	MhBTRHCCft7RbrMmkwwGw	Chane, Bound by Shadow		HER033	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Federico Musetti		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER033.png																																								
BkRgfzpLTqBG6dL7m9CTt	NGkHQHjzkFqfmGLKmRCpj	Prism		HER034	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Livia Prima		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER034.png																																								
NmkLLkcwrN97Bc8QBQQRG	Fmf8trg9w8B8BBbWrf8w9	Boltyn		HER035	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Nikolay Moskvin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER035.png																																								
tH66BDmHBrfwrpghFhhkL	WwzJLfPwhRTkFLDNjJPrk	Levia		HER036	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER036.png																																								
mRfQz6gKg9Pg7HHGWJNGK	mCCnJrJQkqJ7KfqKNHGnc	Chane		HER037	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Federico Musetti		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER037.png																																								
Dtrj7W6ndwTDf6Qpng9gR	F7rQpTDjHFWPgQhcGg7RT	Prism, Sculptor of Arc Light		HER038	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Livia Prima		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER038.png																																								
RqfnfTpztBCtfLWTpkBM9	QrKGJL7bHCFKbr9N9MNpm	Ser Boltyn, Breaker of Dawn		HER039	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Nikolay Moskvin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER039.png																																								
jfQJRcB8bbf7f8BnbFLRq	KCwnGqDJtnmJfth7fn8Qq	Levia, Shadowborn Abomination		HER040	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER040.png																																								
PhKnRTPMfk9kLJRhmfqfc	MhBTRHCCft7RbrMmkwwGw	Chane, Bound by Shadow		HER041	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Federico Musetti		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER041.png																																								
jLpWLCmKHJhNcfPmHTcCd	bh96L8jp69mNpjcGRCDbj	Oldhim, Grandfather of Eternity		HER042	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER042.png																																								
G6KqcCzfTkcFcN9bWcRdF	PFmgFK9dFr8q6PrpJFpPG	Lexi, Livewire		HER043	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Federico Musetti		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER043.png																																								
jnBw6RpkrrDRPBMwmdhQp	cjDzkKdjNrGqL9tnDc7zd	Briar, Warden of Thorns		HER044	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Othon Nikolaidis		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER044.png																																								
PcQCj8QKJFjGPbPzD8NHj	hw6qHfWdqQGfRPfKJMgR7	Oldhim		HER045	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER045.png																																								
znkcT7wQjrmFW7pqQgWHF	GFc7t8wNTwC8rCFwrqTfh	Lexi		HER046	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Federico Musetti		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER046.png																																								
BBG6b78G76jbLBPTLC7tJ	7TjkgnbJ8tghfrkMRnTfW	Briar		HER047	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Othon Nikolaidis		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER047.png																																								
8rhdRRL89nqDWGnNtpKKj	bh96L8jp69mNpjcGRCDbj	Oldhim, Grandfather of Eternity		HER048	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER048.png																																								
gtHRk89LwL6KgzhRtkKBQ	PFmgFK9dFr8q6PrpJFpPG	Lexi, Livewire		HER049	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Federico Musetti		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER049.png																																								
bkdfJzkHwwJkDFJFLkJjW	cjDzkKdjNrGqL9tnDc7zd	Briar, Warden of Thorns		HER050	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Othon Nikolaidis		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER050.png																																								
H9wCfj8Q7jGNDdDmt6pBR	zWhGF8kMMdmKdhMNdj6NH	Valda Brightaxe		HER051	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER051.png																																								
GCNTC7Hfd6NdGkMpdWGfm	TmKrpP8tDg8bmpnqMPtgj	Iyslander		HER052	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Steve Argyle		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER052.png																																								
BpdTGqFz9GpLKj6MGWNPw	Mqj9K8NgJ7LFBwMKWk6L7	Genis Wotchuneed		HER053	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Isuardi Therianto		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER053.png																																								
cQtJJDmbMKwjckQn9BRCm	wNRqrHCn6rrKLhrDkqPwp	Rhinar		HER054	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Wisnu Tan		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER054.png																																								
hn9kqqfg8WFt9CqGhMNk7	tzTbzLkLhDzmW9QMJr9KF	Bravo		HER055	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Adolfo Navarro		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER055.png																																								
dPgkct7zCGDk7KfDhBQRt	QnGJNBGBFw98q9n9NCdRW	Katsu		HER056	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Adolfo Navarro		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER056.png																																								
LLCkNK8KtPRD6bgNgJTdC	KGqRPDfRrnPqdj7Cm76fr	Dorinthea		HER057	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Lius Lasahido		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER057.png																																								
PDf87tRNTMJcH7ddKzMbz	RjNJbgTJn7bJrjJHBdfC8	Fai, Rising Rebellion		HER058	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER058.png																																								
KMccNznLQCbqtjLNHtnbT	PrJkWBKNgtNdzhqhWLGFw	Dromai, Ash Artist		HER059	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Kate Fox		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER059.png																																								
WNNWbgc6FBJFc6FbBQWc7	8KRCDf6drqhFMKK7hJhbM	Iyslander, Stormbind		HER060	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER060.png																																								
bgzHTnLnzRPrgF9bpLJWF	QHNfbDkffrKWgwDw7MjwQ	Fai		HER061	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER061.png																																								
WK6rwqPWDdqTmKkrJgND8	Dz6FcRBNMFdBt9fJPMB7d	Dromai		HER062	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Kate Fox		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER062.png																																								
HCK69LF6tFQm8JqwLJcFN	cjDzkKdjNrGqL9tnDc7zd	Briar, Warden of Thorns		HER063	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Othon Nikolaidis		https://storage.googleapis.com/fabmaster/media/images/HER063.width-450.jpg																																								
RhDqDH7jnqdhTkz6hJ9Pm	7TjkgnbJ8tghfrkMRnTfW	Briar		HER064	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Othon Nikolaidis		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER064.jpg																																								
zKNHnMgjDngDN8m8mp6G9	RjNJbgTJn7bJrjJHBdfC8	Fai, Rising Rebellion		HER065	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER065.png																																								
GKFJ8HRW8MC6pGpDwzDCq	PrJkWBKNgtNdzhqhWLGFw	Dromai, Ash Artist		HER066	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Kate Fox		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER066.png																																								
JH9GNPn7rMjJR9cCjgqpC	8KRCDf6drqhFMKK7hJhbM	Iyslander, Stormbind		HER067	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER067.png																																								
gWCpd76RF6dhmJJjNQwGD	F7rQpTDjHFWPgQhcGg7RT	Prism, Sculptor of Arc Light		HER069	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Livia Prima		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER069.png																																								
tGBmnpQWTKTWh7QMJNktR	F7rQpTDjHFWPgQhcGg7RT	Prism, Sculptor of Arc Light		HER069	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C	FA	Livia Prima		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER069_Back.png																																								
BLDhtz99dMdNn9wjnM7tN	kftPnNkrBLJ7rPmFGgQCm	Dash		HER070	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Sam Yang		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER070.png																																								
KzBHpP9bkrrNrmKWnFcpq	Fc8mPQBjrNq6Fg9LW9RLc	Azalea		HER071	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Maxim Kostin		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER071.png																																								
r8hHBtPMd7NCjmCJmdN7b	Q9B8TDhTdfDLN8ccnBThK	Kano		HER072	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Alexander Mokhov		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER072.png																																								
7WrHDjT9KhdpmbW6WkkT8	9F7RHWjLgCDRqwMww99GN	Arakni		HER073	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Isuardi Therianto		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER073.png																																								
LF7T6MmNbBPLRjkrjwLQg	CKtFCgnGdwMDBh7dzDqqz	Arakni, Huntsman		HER074	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Isuardi Therianto		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER074.png																																								
kdQWzzFctGnRQW6WD9qLK	ncc6tmdrfHgnz9DhPqnwC	Yoji, Royal Protector		HER075	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Othon Nikolaidis		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER075.png																																								
GgwN9qCDDqtgTr98fzgmq	QmqN6fJJMnLDjLHKF7g97	Uzuri		HER076	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		soyameii		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER076.png																																								
k9bcjMqNccKmKpMKzr9fN	rNhtnPWtDDBzBp7mNdQtT	Uzuri, Switchblade		HER077	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Jessada Sutthi		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER077.png																																								
HhHn67zCj8nQW8JWJ7dHm	RNfgGmc8wHgBrmC6gkqBd	Riptide, Lurker of the Deep		HER078	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Joseph Qiu		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER078.png																																								
zT8mHNpjBRGfTg6Jz9QwQ	jkwfjdcDbhRnDrPWDnwT9	Arakni, Solitary Confinement		HER079	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Tomasz Jedruszek		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER079.png																																								
gqcbq6LMDgKmnwCC7FDqk	DhffBQC7PHwzdJpjTjNBm	Riptide		HER080	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Joseph Qiu		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER080.png																																								
9brrmgPjDDHwGr99pRgtW	DhffBQC7PHwzdJpjTjNBm	Riptide		HER081	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Joseph Qiu		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER081.png																																								
zLdcCtPWFhtPpL9LjCTw6	jkwfjdcDbhRnDrPWDnwT9	Arakni, Solitary Confinement		HER082	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		Tomasz Jedruszek		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER082.png																																								
MBDgzFKnfP9pkpzmrCHrD	QmqN6fJJMnLDjLHKF7g97	Uzuri		HER083	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	R		soyameii		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER083.png																																								
MJhRBpM8qhqLTRMRfBJhH	dhbhdcr8CB6ngRrf9GTgm	Prism, Advent of Thrones		HER084	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Livia Prima		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER084.png																																								
jgqQtPpFND9wj9hfGNqGG	WhKb7MKbcDLhGThWGP8hT	Vynnset		HER085	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Federico Musetti		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER085.png																																								
8nfNzMP6qkNLMrdhqrtCc	jrQcdHwPDPTt8PWTdNLqk	Prism, Awakener of Sol		HER086	NrpJFBQQGpNM8D9w8BBfG	HER	N	P	C		Livia Prima		https://storage.googleapis.com/fabmaster/cardfaces/promos/HER086.png																																								
j9LJbJ6KG7MtNPzdgf6Qh	GCRQMpBtqBHWrk68GqnGP	Ira, Crimson Haze		IRA001	TntFbKJjRFwMWQpLGnQR8	IRA	N	P	S		Le Vuong		https://storage.googleapis.com/fabmaster/media/images/IRA001-P_EUmBrk0.width-450.png																																								
